#Wavelength Flux Error
5513.6 19.46913338 0.777380598
5514.4 18.73441887 0.782414973
5515.2 18.17099571 0.767641724
5516 18.62085724 0.789166074
5516.8 19.51743317 0.794825482
5517.6 18.43251038 0.796889814
5518.4 18.6831131 0.77529743
5519.2 18.57447624 0.790872281
5520 17.45046616 0.795195366
5520.8 19.02069092 0.775215861
5521.6 19.7000103 0.792514796
5522.4 19.04997253 0.790433233
5523.2 17.95607376 0.781340321
5524 20.09172821 0.769388376
5524.8 19.52883911 0.785358145
5525.6 19.61504745 0.794648749
5526.4 18.99342918 0.8106928
5527.2 19.3155899 0.788102554
5528 20.90137863 0.791791272
5528.8 19.21561813 0.785267213
5529.6 18.22475624 0.783145967
5530.4 17.35759926 0.762443835
5531.2 18.35342598 0.772964513
5532 19.91091537 0.781185756
5532.8 17.78291893 0.829291346
5533.6 18.88751793 1.064654327
5534.4 17.94984341 0.982143435
5535.2 17.94984341 0.982143435
5536 17.01216888 0.899632544
5536.8 19.30630493 0.790816737
5537.6 18.61407471 0.793010822
5538.4 18.9428997 0.778905695
5539.2 20.0466404 0.784587895
5540 18.95664787 0.787129263
5540.8 18.71632385 0.791050341
5541.6 18.63142776 0.776558324
5542.4 19.11141014 0.782179835
5543.2 18.17374611 0.787005927
5544 20.11471558 0.790168209
5544.8 18.15246201 0.793966084
5545.6 17.67196465 0.794502204
5546.4 20.08489418 0.809539508
5547.2 18.09986687 0.799111377
5548 19.82859039 0.78801574
5548.8 19.82861137 0.773609423
5549.6 17.49015045 0.777996802
5550.4 17.87892151 0.80137877
5551.2 18.18334389 0.779820014
5552 19.56531143 0.7759929
5552.8 18.89168739 0.778806933
5553.6 19.59771347 0.796254918
5554.4 19.48171806 0.770918682
5555.2 18.43042183 0.764083127
5556 17.77670288 0.767607835
5556.8 17.48456573 0.7877467
5557.6 18.48917961 0.771382835
5558.4 18.956213 0.780884422
5559.2 16.64555931 0.756430426
5560 18.18947029 0.772132232
5560.8 18.75319481 0.777219331
5561.6 18.59237289 0.771470452
5562.4 19.06403542 0.786873472
5563.2 17.81007385 0.787527451
5564 19.69587517 0.780233732
5564.8 17.6002636 0.775427848
5565.6 19.5239315 0.802545022
5566.4 18.42344666 0.789533038
5567.2 18.18943214 0.789879011
5568 19.86253548 0.78859399
5568.8 19.66944504 0.7973434
5569.6 18.18287659 0.788152363
5570.4 19.62355804 0.797639819
5571.2 18.35980225 0.800654887
5572 19.3958149 0.798324765
5572.8 17.96785927 0.774013634
5573.6 19.97487068 0.791269269
5574.4 18.83830643 0.811636123
5575.2 20.08717918 0.811451858
5576 18.82980728 0.831950613
5576.8 18.49048042 0.921849721
5577.6 19.30880356 2.247001627
5578.4 16.06798363 6.794911837
5579.2 19.10154533 4.695182706
5580 21.87171555 7.23672335
5580.8 18.76851654 1.468118087
5581.6 17.60518837 0.856590967
5582.4 19.15359116 0.818105322
5583.2 19.7147541 0.794944747
5584 18.09558678 0.818315029
5584.8 19.25678825 0.789405753
5585.6 19.45763016 0.77114039
5586.4 18.06763649 0.793713674
5587.2 18.85183144 0.789489156
5588 18.63111687 0.786734291
5588.8 17.92842484 0.786692528
5589.6 18.53982162 0.776772196
5590.4 18.04236031 0.809377018
5591.2 18.78570366 0.794988647
5592 18.99197388 0.797699778
5592.8 18.81947899 0.792464452
5593.6 18.02433777 0.762015613
5594.4 17.79400253 0.766745239
5595.2 17.58526421 0.769786166
5596 19.15447807 0.777840454
5596.8 18.12505531 0.784257881
5597.6 19.46581078 0.783076636
5598.4 17.17826653 0.786044504
5599.2 19.0370636 0.802519297
5600 18.49467659 0.768390427
5600.8 19.2419548 0.776538926
5601.6 17.91331482 0.770964374
5602.4 18.9509964 0.783737341
5603.2 18.17647934 0.779217207
5604 20.12361145 0.776956303
5604.8 18.6366024 0.785009166
5605.6 18.98995209 0.791557336
5606.4 18.88177299 0.813532916
5607.2 19.56111145 0.804803323
5608 18.44605064 0.787303963
5608.8 19.61351776 0.794326225
5609.6 16.87478256 0.790397324
5610.4 18.63032913 0.791462284
5611.2 18.93738556 0.785944739
5612 18.16835022 0.786021694
5612.8 18.44564629 0.777345934
5613.6 16.38298035 0.773416793
5614.4 17.90870667 0.774251524
5615.2 18.72833824 0.775857019
5616 17.59831619 0.792196462
5616.8 19.64663696 0.787022372
5617.6 17.7756691 0.779056853
5618.4 18.72258759 0.783294537
5619.2 18.66989326 0.793583702
5620 18.98323441 0.787551906
5620.8 19.86273003 0.792835771
5621.6 19.44037628 0.783119085
5622.4 19.29038811 0.782937143
5623.2 20.15043259 0.780563593
5624 19.13817215 0.788500497
5624.8 19.42518044 0.777696198
5625.6 19.42350769 0.790641338
5626.4 17.73057556 0.784421757
5627.2 18.85179901 0.784669376
5628 20.34880638 0.799162663
5628.8 18.1669426 0.772974671
5629.6 19.82838631 0.794419534
5630.4 18.01137733 0.776670278
5631.2 18.37961578 0.779013314
5632 18.4336834 0.779931631
5632.8 18.70724297 0.780188382
5633.6 18.29381371 0.765708713
5634.4 17.77994728 0.762115563
5635.2 17.65956497 0.763784468
5636 18.10321045 0.779358304
5636.8 18.25466347 0.775642177
5637.6 18.89122391 0.796310833
5638.4 17.40504837 0.771230877
5639.2 17.19477272 0.770197781
5640 17.26267433 0.760552902
5640.8 16.80674362 0.779852295
5641.6 15.28005791 0.773961512
5642.4 15.23847485 0.764810016
5643.2 17.10064316 0.769631698
5644 18.33148956 0.77248324
5644.8 19.49898338 0.772938914
5645.6 18.89273643 0.797743107
5646.4 20.43070984 0.789013728
5647.2 19.40796661 0.790504743
5648 18.47998047 0.789335831
5648.8 20.23302841 0.781873076
5649.6 20.62837982 0.791234043
5650.4 20.29263306 0.777274158
5651.2 17.81270981 0.756320163
5652 18.8274231 0.782437785
5652.8 20.12718201 0.789347792
5653.6 17.76070404 0.791202334
5654.4 19.96627808 0.785458958
5655.2 20.27976608 0.787962138
5656 20.0537281 0.778762169
5656.8 18.19481277 0.780937048
5657.6 20.40374184 0.786052755
5658.4 19.63772202 0.784715426
5659.2 20.73861885 0.796658775
5660 20.96909142 0.807960115
5660.8 18.85732079 0.775052109
5661.6 18.16261101 0.778148162
5662.4 18.0929718 0.786082632
5663.2 17.98262596 0.784105975
5664 18.81451035 0.788414691
5664.8 18.3462925 0.797378542
5665.6 17.50945091 0.787748041
5666.4 18.734375 0.789952515
5667.2 16.52493858 0.773514511
5668 18.03253937 0.782346379
5668.8 17.8885498 0.79034291
5669.6 19.72401428 0.811586062
5670.4 20.0404911 0.800003082
5671.2 18.64930916 0.781483599
5672 18.04837608 0.787569405
5672.8 20.37353516 0.791368624
5673.6 18.18973732 0.783234217
5674.4 19.59126854 0.78811335
5675.2 18.23835182 0.795113138
5676 20.7009716 0.802287761
5676.8 19.32360458 0.81248158
5677.6 18.05504799 0.787566144
5678.4 19.03604507 0.808396162
5679.2 19.62305641 0.810558308
5680 18.81183624 0.798747272
5680.8 19.79855347 0.797290742
5681.6 18.91657257 0.806077752
5682.4 20.7136631 0.812446481
5683.2 18.95044708 0.798501596
5684 20.23967934 0.818556311
5684.8 18.04658508 0.805294874
5685.6 18.61595154 0.808204496
5686.4 20.01480103 0.82379446
5687.2 19.51718521 0.788545881
5688 19.8818531 0.817644391
5688.8 20.3191185 0.839579412
5689.6 19.78155708 0.823281674
5690.4 18.68826294 0.817842592
5691.2 18.58319473 0.817718882
5692 19.24867821 0.817053706
5692.8 18.1898613 0.791319828
5693.6 19.64765167 0.818749811
5694.4 19.56985855 0.817899951
5695.2 19.08992004 0.80221593
5696 20.24079514 0.824898515
5696.8 20.27516174 0.827298485
5697.6 19.54760742 0.801879343
5698.4 18.9538002 0.834735661
5699.2 21.11542892 0.817117533
5700 19.21208191 0.802113971
5700.8 18.48755074 0.825206924
5701.6 19.12074661 0.799146722
5702.4 19.34619713 0.80891206
5703.2 18.6133194 0.817553014
5704 19.95383263 0.828022787
5704.8 19.07357025 0.815447852
5705.6 20.33820534 0.831160172
5706.4 18.39670372 0.820170639
5707.2 19.82583427 0.819074757
5708 18.30289841 0.797464467
5708.8 17.77520561 0.809060759
5709.6 20.47999001 0.843109139
5710.4 20.66237259 0.851167716
5711.2 19.60000038 0.82588736
5712 19.35625648 0.822235707
5712.8 18.88764572 0.830394573
5713.6 21.47035599 0.860527711
5714.4 17.98268318 0.830540312
5715.2 18.95900345 0.846955083
5716 21.22273636 0.867966103
5716.8 18.15952301 0.839906
5717.6 19.35346794 0.868302654
5718.4 19.02412796 0.854149614
5719.2 19.96918869 0.877079108
5720 19.69590187 0.88966683
5720.8 20.32388306 0.886472733
5721.6 18.6134491 0.861811322
5722.4 17.88225746 0.885065182
5723.2 19.40554237 0.902597591
5724 21.18042374 0.932816811
5724.8 21.2725296 0.911919612
5725.6 20.32108688 0.915290009
5726.4 19.42981529 0.894419855
5727.2 19.06562614 0.893668142
5728 20.75184059 0.902331885
5728.8 21.21960068 0.93901638
5729.6 18.62227631 0.919165893
5730.4 19.03253174 0.942824927
5731.2 19.12096405 0.927868736
5732 19.19534874 0.917438012
5732.8 18.8102169 0.921032078
5733.6 19.51854134 0.913928053
5734.4 19.32443047 0.940549577
5735.2 19.25258255 0.966814615
5736 19.58049393 0.961775376
5736.8 20.72646332 0.946907586
5737.6 19.47705078 0.970551207
5738.4 20.40216064 0.990436922
5739.2 19.91660881 0.984980688
5740 20.10520744 0.999341067
5740.8 19.2375412 0.958901544
5741.6 19.48116875 0.967985401
5742.4 20.7736969 0.988232971
5743.2 19.11228371 0.973147852
5744 19.55073929 1.008960712
5744.8 19.87829399 1.005316333
5745.6 19.93688965 1.018383792
5746.4 19.17557144 1.023524651
5747.2 21.34980011 1.006826227
5748 19.8139286 0.99525436
5748.8 20.43170357 0.971272508
5749.6 21.5167942 1.00458671
5750.4 20.14670181 1.006101387
5751.2 19.90904999 0.998182792
5752 20.45276451 1.023163746
5752.8 20.74221611 1.020911248
5753.6 21.32019043 1.061679081
5754.4 18.36715126 0.991547841
5755.2 20.99882889 1.023992768
5756 17.60982132 1.002532444
5756.8 21.02080536 1.020279954
5757.6 19.89864922 1.045156043
5758.4 20.77866936 1.025087329
5759.2 19.68458366 1.014504108
5760 21.27800369 0.808185208
5760.8 18.80030251 0.772335052
5761.6 19.77226257 0.777444057
5762.4 20.21431923 0.781244695
5763.2 19.76355743 0.76679804
5764 19.71591187 0.770575964
5764.8 18.86053658 0.787704514
5765.6 18.83155441 0.777879897
5766.4 20.26461029 0.803625449
5767.2 19.81883812 0.791216121
5768 20.35305023 0.794736607
5768.8 19.75967026 0.800310147
5769.6 21.4131012 0.809604942
5770.4 21.2906189 0.815934118
5771.2 21.07264709 0.816920021
5772 18.74115562 0.804438895
5772.8 21.26927757 0.814099107
5773.6 20.81099892 0.822938776
5774.4 20.41383743 0.799910476
5775.2 20.94598007 0.824804485
5776 20.15568924 0.800438379
5776.8 18.9685936 0.804602526
5777.6 19.13335609 0.801492447
5778.4 19.20723534 0.825136997
5779.2 19.67244339 0.80709991
5780 20.55216408 0.821200186
5780.8 20.51018524 0.829794472
5781.6 20.490242 0.831871684
5782.4 21.11107063 0.824259135
5783.2 19.52704048 0.814119529
5784 21.25827408 0.820598639
5784.8 19.24889374 0.816738109
5785.6 20.35711861 0.810733389
5786.4 18.52798462 0.801230218
5787.2 20.77595711 0.816034086
5788 20.80042648 0.808726994
5788.8 20.9565773 0.815954841
5789.6 20.49245262 0.808982486
5790.4 19.03530121 0.798601788
5791.2 19.97600365 0.800779427
5792 20.65156174 0.799046902
5792.8 19.83462524 0.795228066
5793.6 20.21525002 0.77707282
5794.4 18.95319366 0.767030574
5795.2 20.92398643 0.790837992
5796 22.52481842 0.825923156
5796.8 20.65667534 0.804094701
5797.6 20.85561371 0.772039425
5798.4 20.80795288 0.795974137
5799.2 20.77425385 0.80357101
5800 20.13725281 0.768307505
5800.8 20.67057419 1.069743587
5801.6 18.75855064 1.037037633
5802.4 19.9349823 1.036564616
5803.2 20.89692497 1.026700017
5804 20.9099369 0.999367183
5804.8 16.50821686 0.987080517
5805.6 19.21043777 0.961462507
5806.4 18.24584198 0.990805615
5807.2 19.86014366 0.99738891
5808 21.96085548 0.982540657
5808.8 19.80505753 0.991647973
5809.6 19.82521439 1.013082024
5810.4 19.63972282 0.989183911
5811.2 20.2473793 0.957806735
5812 20.53606987 0.930546508
5812.8 20.66093636 0.945356532
5813.6 19.65350533 0.927783137
5814.4 21.00246239 0.918601107
5815.2 19.78505516 0.893120843
5816 17.42874527 0.868817481
5816.8 19.86498642 0.869982317
5817.6 20.36536407 0.897722121
5818.4 19.78966904 0.879196024
5819.2 20.73954773 0.871595704
5820 19.24729156 0.857300757
5820.8 19.19600677 0.848248662
5821.6 18.09329033 0.809244948
5822.4 20.2677784 0.831713481
5823.2 19.55983925 0.802448851
5824 19.68564415 0.800607625
5824.8 19.9958992 0.797063912
5825.6 19.74990273 0.792872163
5826.4 19.11915398 0.782787433
5827.2 20.61000824 0.771150613
5828 19.74086189 0.773359056
5828.8 20.25559425 0.798698981
5829.6 20.1980629 0.776571081
5830.4 19.93201447 0.757901921
5831.2 20.21771431 0.758066543
5832 19.36128807 0.746518673
5832.8 18.7987709 0.75692851
5833.6 19.73657417 0.737128353
5834.4 20.23987579 0.754375424
5835.2 19.5902195 0.746244716
5836 19.29619026 0.740020712
5836.8 20.67243004 0.725627238
5837.6 20.0535984 0.739985713
5838.4 19.95697594 0.743091496
5839.2 20.04104233 0.738696052
5840 18.52576828 0.725253207
5840.8 19.40428925 0.731862684
5841.6 19.0263443 0.72455428
5842.4 18.96131134 0.741284168
5843.2 19.66014099 0.741877803
5844 18.98357964 0.737544336
5844.8 18.3122654 0.731577211
5845.6 19.8746624 0.753194561
5846.4 19.56315613 0.746374643
5847.2 18.68354416 0.729417028
5848 18.51603889 0.73264555
5848.8 18.44765282 0.746249199
5849.6 19.52521133 0.733226103
5850.4 18.9786377 0.744135177
5851.2 19.97062683 0.737395376
5852 19.07855988 0.731729118
5852.8 18.1358223 0.743164389
5853.6 20.04823112 0.736505863
5854.4 19.71265984 0.727317854
5855.2 19.36657524 0.730147444
5856 20.31712532 0.747489787
5856.8 18.71119881 0.734126033
5857.6 19.55081177 0.739410484
5858.4 20.30698967 0.76264731
5859.2 18.28835869 0.728888881
5860 17.02761841 0.72054212
5860.8 20.70267487 0.734954594
5861.6 19.78067398 0.737027128
5862.4 18.76983452 0.744031259
5863.2 18.88192177 0.73211759
5864 17.91865921 0.715675037
5864.8 19.8008709 0.734988978
5865.6 18.01292038 0.732409714
5866.4 20.19879913 0.757839859
5867.2 18.61639977 0.759735722
5868 17.86313057 0.754919791
5868.8 18.7220211 0.750523248
5869.6 19.25987816 0.771385927
5870.4 19.61973572 0.763791798
5871.2 18.26281357 0.75124764
5872 20.20346832 0.746944532
5872.8 19.39941978 0.742362035
5873.6 18.36915779 0.736997635
5874.4 19.36611176 0.744234052
5875.2 18.8286972 0.744595866
5876 18.5965538 0.738596869
5876.8 18.25716972 0.742731112
5877.6 16.87322617 0.736941999
5878.4 20.24897575 0.734284984
5879.2 19.49826431 0.718234128
5880 18.85195351 0.723387403
5880.8 19.53424644 0.737024479
5881.6 18.36850739 0.729510383
5882.4 17.685215 0.712270986
5883.2 18.02488899 0.723895352
5884 19.42673302 0.732658606
5884.8 17.68803215 0.72259587
5885.6 18.68587303 0.718916546
5886.4 17.10828972 0.717924533
5887.2 17.83144379 0.717096352
5888 16.50127602 0.72653581
5888.8 18.10655403 0.75041104
5889.6 18.36195374 0.790801084
5890.4 18.83659363 0.856552158
5891.2 17.51160431 1.012694193
5892 18.00937462 1.103291989
5892.8 18.16766167 0.895368545
5893.6 16.69603729 0.751651828
5894.4 17.62819481 0.726921399
5895.2 17.69282532 0.730838313
5896 18.4512291 0.757953383
5896.8 16.72760391 0.84709979
5897.6 18.555336 0.97504725
5898.4 17.91462135 0.912901882
5899.2 16.78173256 0.777351646
5900 19.01227379 0.7270146
5900.8 18.58181763 0.727773195
5901.6 18.35357094 0.726101153
5902.4 18.79649925 0.72428769
5903.2 18.74744415 0.728208653
5904 18.07726479 0.729276498
5904.8 16.915308 0.707973055
5905.6 18.28266144 0.735259699
5906.4 19.08906174 0.710773881
5907.2 18.16674042 0.718338453
5908 17.14024544 0.717065473
5908.8 18.47441483 0.731104426
5909.6 18.03595924 0.717349247
5910.4 17.61735725 0.708832076
5911.2 17.52340126 0.713082412
5912 16.30780029 0.686518544
5912.8 16.22403526 0.731621954
5913.6 18.49986076 0.710255191
5914.4 18.08539963 0.732252679
5915.2 18.82390976 0.712385663
5916 18.16537094 0.727651202
5916.8 17.46604156 0.757327858
5917.6 16.85122108 0.759255322
5918.4 18.17502213 0.741684541
5919.2 18.63795662 0.727319506
5920 18.185606 0.711442983
5920.8 17.38494301 0.72456251
5921.6 16.99265671 0.729914174
5922.4 17.57544136 0.720109669
5923.2 18.71873283 0.712025423
5924 17.94791603 0.716304216
5924.8 18.14279175 0.724080829
5925.6 17.24202347 0.72935694
5926.4 17.40512466 0.760960879
5927.2 17.89343834 0.73267729
5928 17.0352459 0.720665346
5928.8 17.60360146 0.726135131
5929.6 15.73029232 0.733262055
5930.4 17.73300171 0.73634894
5931.2 19.22743416 0.731678472
5932 18.43600464 0.717212364
5932.8 18.60445404 0.72662406
5933.6 18.329916 0.774220292
5934.4 17.64011765 0.794949807
5935.2 18.12872124 0.814076725
5936 17.33725166 0.77523219
5936.8 17.46876907 0.726371009
5937.6 18.76087379 0.736818294
5938.4 19.40141106 0.734712409
5939.2 15.85621166 0.720317621
5940 18.40386391 0.738578714
5940.8 17.33970261 0.71257304
5941.6 19.0497036 0.753618484
5942.4 17.64160919 0.751456773
5943.2 17.52351952 0.745158777
5944 17.72295952 0.75706097
5944.8 17.09523964 0.740799255
5945.6 17.0769825 0.718871414
5946.4 16.56653595 0.722736961
5947.2 17.55202866 0.732199491
5948 18.88907433 0.751341819
5948.8 18.28510857 0.720132973
5949.6 17.81135941 0.702524452
5950.4 17.38559723 0.698055613
5951.2 16.41547966 0.726519832
5952 17.76097679 0.720711173
5952.8 17.09975624 0.705488394
5953.6 17.9319191 0.703141618
5954.4 17.60821342 0.716588819
5955.2 18.19133759 0.743186579
5956 16.36574936 0.74710542
5956.8 15.84297848 0.703414422
5957.6 18.35167503 0.71038285
5958.4 16.1925087 0.695275243
5959.2 17.94826126 0.696848849
5960 17.95822144 0.703271201
5960.8 16.65646172 0.701693569
5961.6 17.2492218 0.686432314
5962.4 16.91888618 0.679270876
5963.2 17.61322594 0.677924672
5964 17.93759727 0.671795767
5964.8 16.28024101 0.67973551
5965.6 18.39062309 0.690153142
5966.4 17.42638969 0.691221673
5967.2 15.79288864 0.680701031
5968 16.55061913 0.688654651
5968.8 18.14142036 0.680419437
5969.6 17.65789413 0.685476788
5970.4 16.50418091 0.676553214
5971.2 17.28456116 0.677857346
5972 16.80529213 0.704452015
5972.8 15.25573063 0.682971492
5973.6 16.65497971 0.686599173
5974.4 15.83097553 0.670652963
5975.2 17.76461029 0.674359485
5976 17.29356575 0.685283699
5976.8 17.56742287 0.671460613
5977.6 17.0919857 0.692032301
5978.4 17.73999977 0.718355576
5979.2 17.2183857 0.718818941
5980 17.11074638 0.716968247
5980.8 17.25060081 0.667881925
5981.6 17.36643791 0.673485618
5982.4 16.1933651 0.674609535
5983.2 16.85196495 0.6916008
5984 16.3133297 0.674770335
5984.8 16.64319992 0.655987563
5985.6 17.35155678 0.683294333
5986.4 15.80603886 0.674606827
5987.2 18.3670845 0.683913666
5988 17.14040565 0.681696243
5988.8 17.71762848 0.675143891
5989.6 17.10581398 0.673429362
5990.4 17.40973282 0.68273684
5991.2 17.92523003 0.686696698
5992 17.54480171 0.672962998
5992.8 15.95417118 0.66920515
5993.6 16.79321671 0.66696802
5994.4 16.70379829 0.667594476
5995.2 17.4403801 0.681497236
5996 16.38945007 0.670738885
5996.8 16.74293709 0.662470539
5997.6 16.0142765 0.662526069
5998.4 17.08445358 0.668357692
5999.2 16.02300644 0.680173225
6000 16.32194519 0.674897167
6000.8 15.72391129 0.667874787
6001.6 17.62820053 0.689484832
6002.4 16.55661583 0.659911974
6003.2 17.13783073 0.667838211
6004 16.18465805 0.661662224
6004.8 17.0394001 0.682081956
6005.6 15.59444427 0.674951519
6006.4 15.20167542 0.678346357
6007.2 16.77463722 0.663742555
6008 16.37986374 0.646285202
6008.8 15.38615227 0.653172847
6009.6 15.71498871 0.669937955
6010.4 17.0374012 0.680774813
6011.2 17.79003143 0.648733963
6012 16.01280403 0.646908523
6012.8 16.36057472 0.675202229
6013.6 16.46744537 0.665398446
6014.4 16.86659813 0.672735533
6015.2 17.17166901 0.665727273
6016 15.14317703 0.637103132
6016.8 16.31137276 0.658564717
6017.6 15.94833851 0.6632573
6018.4 16.06980896 0.654260777
6019.2 17.06716919 0.660448053
6020 16.69330788 0.654215644
6020.8 16.98504448 0.658717344
6021.6 15.63842869 0.646316161
6022.4 16.26908493 0.670724065
6023.2 16.72837639 0.668050862
6024 16.72325325 0.661927173
6024.8 17.13483238 0.661670961
